id,SQ3,HQ2,SQ4,SQ5,SQ8,DQ1,DQ3,DQ3_1,DQ4,'brand_loyalty','cooking_convenience','health_orientation','hmr_preference','premium_orientation','price_sensitivity','variety_seeking',cluster,'brand_loyalty'_scaled,'cooking_convenience'_scaled,'health_orientation'_scaled,'hmr_preference'_scaled,'premium_orientation'_scaled,'price_sensitivity'_scaled,'variety_seeking'_scaled
4K185031,여자,50대,서비스 종사자,고졸(대학 재학 포함),전라북도,1세대가족,기혼,맞벌이 함,400-500만원 미만,0.0692986140277194,0.1277653250170548,0.1498718893685725,0.1423050379572118,0.1398733324349818,0.1485339506172839,0.2132480341196854,1,0.18656716417910454,0.43254415633220566,0.9160305343511448,0.8628795298726734,0.6306188925081435,0.360985768830267,0.452173913043478
4K185028,여자,50대,서비스 종사자,고졸(대학 재학 포함),전라북도,1세대가족,기혼,맞벌이 함,500-600만원 미만,0.0503989920201596,0.1316635805477049,0.1462216138429679,0.1478260869565217,0.146678345236491,0.1251929012345679,0.2105824336931894,1,0.1194029850746271,0.44757609921082314,0.887677208287895,0.9020568070519096,0.6635179153094464,0.27698715723707035,0.4434782608695652
1A000789,여자,40대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),서울특별시,2세대가족,기혼,맞벌이 함,700-800만원 미만,0.1938261234775304,0.1022317512912971,0.0870450317644168,0.1195307108350586,0.1376499124107263,0.148341049382716,0.1132880181260829,1,0.6291044776119402,0.33408493047726406,0.42802617230098144,0.7012732615083248,0.6198697068403911,0.36029156542867036,0.12608695652173915
1C000370,여자,30대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),인천광역시,1세대가족,기혼,맞벌이 함,700-800만원 미만,0.1001679966400672,0.1170451223077672,0.1249868379488259,0.1423050379572118,0.0550464896914162,0.1022376543209876,0.1599360255897641,1,0.2962686567164181,0.3912063134160088,0.7227371864776442,0.8628795298726734,0.2205211726384366,0.19437695244706674,0.27826086956521734
1H002198,여자,40대,판매 종사자,대학교 졸업(전문대졸/대학원생 포함),경기도,2세대가족,기혼,맞벌이 함,500-600만원 미만,0.0915581688366232,0.1248416333690673,0.1241795654768172,0.1312629399585921,0.1259264250101064,0.1494984567901234,0.1212848194055711,1,0.2656716417910447,0.42127019917324304,0.7164667393675026,0.7845249755142015,0.5631921824104235,0.36445678583825036,0.1521739130434783
3D052010,여자,50대,서비스 종사자,대학교 졸업(전문대졸/대학원생 포함),대구광역시,1세대가족,기혼,맞벌이 함,500-600만원 미만,0.1551868962620747,0.14530747490498,0.1112983047278088,0.1423050379572118,0.1207384449535103,0.156153549382716,0.2332400373184059,3,0.4917910447761193,0.5001878992859826,0.6164122137404584,0.8628795298726734,0.538110749185668,0.3884068031933354,0.5173913043478258
4D054018,여자,50대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),대구광역시,2세대가족,기혼,맞벌이 함,600-700만원 미만,0.1459470810583788,0.143358347139655,0.0939945947843178,0.1395445134575569,0.11339442123703,0.1890432098765432,0.15593762495002,1,0.4589552238805971,0.4926719278466742,0.4820065430752452,0.8432908912830556,0.5026058631921825,0.5067684831655673,0.26521739130434785
3D052045,여자,30대,서비스 종사자,대학교 졸업(전문대졸/대학원생 포함),대구광역시,2세대가족,기혼,맞벌이 함,400-500만원 미만,0.1784964300713985,0.1258161972517298,0.0740584746060159,0.136783988957902,0.0997170192696402,0.1521026234567901,0.2239104358256697,3,0.5746268656716418,0.42502818489289723,0.32715376226826615,0.8237022526934379,0.43648208469055405,0.37382853175980546,0.4869565217391302
3D052030,여자,60대 이상,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),대구광역시,1세대가족,기혼,맞벌이 함,600-700만원 미만,0.2270054598908021,0.1397524607738037,0.1048752237548699,0.1312629399585921,0.1377172887750977,0.1407214506172839,0.235905637744902,3,0.7470149253731342,0.47876738068395336,0.5665212649945472,0.7845249755142015,0.6201954397394139,0.33287053106560194,0.5260869565217389
4I208016,여자,60대 이상,주부,고졸(대학 재학 포함),경상북도,1세대가족,기혼,맞벌이 하지 않음,300-400만원 미만,0.0787484250314993,0.1443329110223175,0.0879225018426871,0.1312629399585921,0.0594933297399272,0.1022376543209876,0.3078768492602959,0,0.22014925373134323,0.49642991356632843,0.43484187568157,0.7845249755142015,0.24201954397394157,0.19437695244706674,0.7608695652173911
4D054021,여자,30대,주부,대학교 졸업(전문대졸/대학원생 포함),대구광역시,1세대가족,기혼,맞벌이 하지 않음,300-400만원 미만,0.116757664846703,0.1725952636195302,0.0732161033308764,0.134023464458247,0.0603692224767551,0.1753472222222222,0.1119552179128348,0,0.3552238805970148,0.6054114994363019,0.3206106870229009,0.8041136141038193,0.2462540716612379,0.4574800416522039,0.12173913043478243
1A000527,여자,60대 이상,주부,고졸(대학 재학 포함),서울특별시,2세대가족,기혼,맞벌이 하지 않음,600-700만원 미만,0.1419571608567828,0.1589513692622551,0.1004176757572566,0.1395445134575569,0.1093518393747473,0.165895061728395,0.1932560309209649,1,0.44477611940298506,0.5527996993611421,0.5318974918211556,0.8432908912830556,0.48306188925081445,0.423464074973967,0.3869565217391302
1C000377,여자,40대,판매 종사자,대학교 졸업(전문대졸/대학원생 포함),인천광역시,2세대가족,기혼,맞벌이 함,400-500만원 미만,0.0888282234355312,0.1111977390117922,0.1485732336527324,0.134023464458247,0.0583479315456137,0.0935570987654321,0.1039584166333466,1,0.25597014925373124,0.3686583990980834,0.9059432933478733,0.8041136141038193,0.23648208469055362,0.1631377993752169,0.09565217391304329
3G107040,여자,60대 이상,주부,중졸 이하,울산광역시,1세대가족,기혼,맞벌이 하지 않음,300-400만원 미만,0.119907601847963,0.1309813858298411,0.0939945947843178,0.1312629399585921,0.0977631047028702,0.1143904320987654,0.1736638677862188,1,0.3664179104477612,0.4449455092070648,0.4820065430752452,0.7845249755142015,0.4270358306188927,0.2381117667476569,0.32304347826086943
3B043010,남자,20대,서비스 종사자,고졸(대학 재학 포함),부산광역시,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,300-400만원 미만,0.2064258714825703,0.1784426469155053,0.07855112140676,0.1395445134575569,0.0977631047028702,0.1576967592592592,0.1812608290017326,3,0.6738805970149253,0.6279594137542276,0.3620501635768812,0.8432908912830556,0.4270358306188927,0.3939604304061086,0.3478260869565215
1F000464,여자,40대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),광주광역시,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,200-300만원 미만,0.1589668206635867,0.1300068219471786,0.0848689059703064,0.134023464458247,0.0931141355612451,0.1271219135802469,0.1785952285752365,3,0.505223880597015,0.4411875234874107,0.41112322791712114,0.8041136141038193,0.40456026058631955,0.28392919125303706,0.3391304347826084
1A000547,여자,60대 이상,주부,대학교 졸업(전문대졸/대학원생 포함),서울특별시,2세대가족,기혼,맞벌이 하지 않음,700-800만원 미만,0.2685846283074338,0.1417015885391287,0.0931171247060475,0.1505866114561766,0.1514620671068589,0.1824845679012345,0.2638944422231107,3,0.894776119402985,0.48628335212326185,0.4751908396946564,0.9216454456415274,0.6866449511400653,0.48316556751128037,0.6173913043478257
3B043040,여자,50대,주부,고졸(대학 재학 포함),부산광역시,1세대가족,기혼,맞벌이 하지 않음,400-500만원 미만,0.2162956740865182,0.147256602670305,0.0657400582640132,0.1423050379572118,0.1082064411804338,0.1856674382716049,0.23723843795815,3,0.708955223880597,0.5077038707252911,0.26254089422028387,0.8628795298726734,0.47752442996742656,0.4946199236376255,0.5304347826086953
3G107020,여자,60대 이상,주부,고졸(대학 재학 포함),울산광역시,1세대가족,기혼,맞벌이 하지 않음,400-500만원 미만,0.1761864762704746,0.1787350160803041,0.0710048787336351,0.134023464458247,0.0625926425010106,0.1177662037037037,0.2439024390243902,3,0.5664179104477614,0.6290868094701241,0.3034351145038165,0.8041136141038193,0.25700325732899043,0.2502603262755987,0.5521739130434781
3G106007,여자,60대 이상,판매 종사자,대학교 졸업(전문대졸/대학원생 포함),울산광역시,1세대가족,기혼,맞벌이 함,500-600만원 미만,0.1406971860562788,0.2232725855179807,0.0888701695272191,0.1505866114561766,0.0689260207519202,0.1490162037037037,0.1932560309209649,0,0.4402985074626864,0.8008267568583238,0.44220283533260635,0.9216454456415274,0.2876221498371338,0.36272127733425885,0.3869565217391302
4G107018,여자,50대,서비스 종사자,고졸(대학 재학 포함),울산광역시,2세대가족,기혼,맞벌이 함,600-700만원 미만,0.1587568248635027,0.1345872721956924,0.0856761784423151,0.1423050379572118,0.098975879261555,0.1099537037037037,0.2505664400906304,3,0.5044776119402986,0.45885005636978565,0.41739367502726293,0.8628795298726734,0.4328990228013031,0.22214508851093365,0.5739130434782607
1A000556,여자,50대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),서울특별시,2세대가족,기혼,맞벌이 함,800-900만원 미만,0.2330953380932381,0.1436507163044537,0.1052613105893089,0.1505866114561766,0.1499797870906885,0.146412037037037,0.2852192456350793,3,0.7686567164179104,0.4937993235625702,0.5695201744820066,0.9216454456415274,0.6794788273615633,0.35334953141270375,0.6869565217391302
3G106014,여자,60대 이상,판매 종사자,대학교 졸업(전문대졸/대학원생 포함),울산광역시,1세대가족,기혼,맞벌이 함,600-700만원 미만,0.1014279714405711,0.1755189552675178,0.0863781545049313,0.1505866114561766,0.0713515698692898,0.1089891975308642,0.2239104358256697,0,0.3007462686567163,0.616685456595265,0.4228462377317335,0.9216454456415274,0.2993485342019545,0.2186740715029503,0.4869565217391302
4G107036,여자,60대 이상,주부,고졸(대학 재학 포함),울산광역시,1세대가족,기혼,맞벌이 하지 않음,300-400만원 미만,0.1654766904661906,0.14530747490498,0.070478396686673,0.1202208419599723,0.0721600862417463,0.1123649691358024,0.2652272424363588,3,0.5283582089552238,0.5001878992859826,0.2993456924754638,0.706170421155729,0.30325732899022795,0.23082263103089176,0.6217391304347826
1J000470,여자,50대,서비스 종사자,고졸(대학 재학 포함),경상남도,1세대가족,기혼,맞벌이 함,400-500만원 미만,0.1440571188576228,0.14920573043563,0.0911164929275911,0.1285024154589372,0.0916992319094461,0.1324266975308642,0.2279088364654138,3,0.45223880597014915,0.5152198421645996,0.45965103598691354,0.7649363369245838,0.3977198697068404,0.30301978479694547,0.4999999999999998
1A000559,여자,40대,판매 종사자,고졸(대학 재학 포함),서울특별시,2세대가족,기혼,맞벌이 함,600-700만원 미만,0.1797564048719025,0.1423837832569925,0.0899582324242743,0.1478260869565217,0.1243767686295647,0.1586612654320987,0.2665600426496068,3,0.5791044776119403,0.48891394212701994,0.45065430752453645,0.9020568070519096,0.5557003257328991,0.3974314474140921,0.626086956521739
3G106028,여자,60대 이상,서비스 종사자,고졸(대학 재학 포함),울산광역시,1세대가족,기혼,맞벌이 함,700-800만원 미만,0.0608987820243595,0.1725952636195302,0.0854304868203994,0.1312629399585921,0.0531599514890176,0.1195987654320987,0.2429694788751166,0,0.15671641791044794,0.6054114994363019,0.41548527808069796,0.7845249755142015,0.2114006514657982,0.25685525859076674,0.5491304347826086
1A000021,남자,60대 이상,판매 종사자,대학교 졸업(전문대졸/대학원생 포함),서울특별시,1세대가족,기혼,맞벌이 함,500-600만원 미만,0.1047879042419151,0.14140921937433,0.0630374504229405,0.134023464458247,0.0530251987602748,0.1205632716049382,0.2852192456350793,0,0.31268656716417903,0.4851559564073657,0.24154852780806946,0.8041136141038193,0.21074918566775233,0.2603262755987501,0.6869565217391302
