id,gender,age,job,education,region,household,marriage,income_status,income_month,cluster,brand_loyalty_scaled,cooking_convenience_scaled,health_orientation_scaled,hmr_preference_scaled,premium_orientation_scaled,price_sensitivity_scaled,variety_seeking_scaled,label,Description
11,남자,30대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),강원도,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,400-500만원 미만,3,0.5656716417910447,0.5652010522360016,0.4397491821155943,0.8628795298726737,0.5306188925081434,0.4088858035404373,0.4869565217391305,트렌드 주도형 소비자,"자신의 취향과 경험을 중시하는 소비자 그룹입니다. 단순히 배를 채우는 것 이상의 가치를 추구하며, 새로운 제품을 가장 먼저 경험하고 공유하려는 경향이 강합니다"
12,남자,30대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),전라북도,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,200-300만원 미만,3,0.6253731343283581,0.4400601277715145,0.2393675027262814,0.7453476983349656,0.317915309446254,0.2651856994099272,0.6621739130434784,트렌드 주도형 소비자,"자신의 취향과 경험을 중시하는 소비자 그룹입니다. 단순히 배를 채우는 것 이상의 가치를 추구하며, 새로운 제품을 가장 먼저 경험하고 공유하려는 경향이 강합니다"
13,남자,30대,기능원 및 관련 기능 종사자,고졸(대학 재학 포함),울산광역시,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,300-400만원 미만,3,0.8813432835820894,0.6629086809470124,0.5013631406761176,0.9020568070519096,0.6495114006514658,0.3509198195071155,0.5665217391304349,트렌드 주도형 소비자,"자신의 취향과 경험을 중시하는 소비자 그룹입니다. 단순히 배를 채우는 것 이상의 가치를 추구하며, 새로운 제품을 가장 먼저 경험하고 공유하려는 경향이 강합니다"
14,남자,30대,서비스 종사자,대학교 졸업(전문대졸/대학원생 포함),전라북도,2세대가족,기혼,맞벌이 하지 않음,500-600만원 미만,3,0.526865671641791,0.8759864712514092,0.5989640130861504,0.9412340842311456,0.5299674267100977,0.379382158972579,0.5130434782608696,트렌드 주도형 소비자,"자신의 취향과 경험을 중시하는 소비자 그룹입니다. 단순히 배를 채우는 것 이상의 가치를 추구하며, 새로운 제품을 가장 먼저 경험하고 공유하려는 경향이 강합니다"
15,여자,30대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),서울특별시,1세대가족,기혼,맞벌이 함,700-800만원 미만,0,0.4276119402985074,0.6505073280721533,0.0381679389312977,0.7815866797257591,0.2241042345276873,0.469975702880944,0.5260869565217392,실속형 미식가,편리성을 중시하면서도 새로운 맛과 제품을 시도하는 데 적극적인 소비자 그룹입니다. 가격에 민감하기보다는 효율성과 맛을 동시에 추구합니다.
16,여자,30대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),서울특별시,1세대가족,기혼,맞벌이 함,700-800만원 미만,0,0.1850746268656715,0.5189778278842541,0.3508724100327153,0.8432908912830557,0.1990228013029316,0.1874349184311003,0.7608695652173915,실속형 미식가,편리성을 중시하면서도 새로운 맛과 제품을 시도하는 데 적극적인 소비자 그룹입니다. 가격에 민감하기보다는 효율성과 맛을 동시에 추구합니다.
17,여자,30대,주부,대학교 졸업(전문대졸/대학원생 포함),대구광역시,1세대가족,기혼,맞벌이 하지 않음,300-400만원 미만,0,0.3552238805970149,0.6054114994363021,0.3206106870229007,0.8041136141038197,0.2462540716612378,0.4574800416522041,0.1217391304347826,실속형 미식가,편리성을 중시하면서도 새로운 맛과 제품을 시도하는 데 적극적인 소비자 그룹입니다. 가격에 민감하기보다는 효율성과 맛을 동시에 추구합니다.
18,여자,30대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),광주광역시,1세대가족,기혼,맞벌이 함,400-500만원 미만,0,0.4910447761194028,0.5264937993235626,0.4048527808069792,0.7845249755142016,0.2306188925081433,0.2693509198195071,0.1882608695652174,실속형 미식가,편리성을 중시하면서도 새로운 맛과 제품을 시도하는 데 적극적인 소비자 그룹입니다. 가격에 민감하기보다는 효율성과 맛을 동시에 추구합니다.
19,여자,30대,사무 종사자,고졸(대학 재학 포함),충청북도,1세대가족,기혼,맞벌이 함,500-600만원 미만,0,0.4776119402985074,0.5866215708380308,0.2096510359869138,0.8237022526934379,0.3192182410423453,0.1388406803193335,0.2521739130434782,실속형 미식가,편리성을 중시하면서도 새로운 맛과 제품을 시도하는 데 적극적인 소비자 그룹입니다. 가격에 민감하기보다는 효율성과 맛을 동시에 추구합니다.
20,여자,30대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),경기도,1세대가족,기혼,맞벌이 함,600-700만원 미만,1,0.253731343283582,0.3987222848553175,0.5430752453653216,0.8628795298726737,0.4091205211726384,0.3203748698368622,0.491304347826087,건강 추구형 소비자,가격이나 브랜드에 크게 구애받지 않고 건강을 최우선으로 고려하는 프리미엄 소비자 그룹입니다. 건강과 편리성을 모두 만족시키는 제품에 기꺼이 지갑을 엽니다.
21,여자,30대,전문가 및 관련 종사자,대학교 졸업(전문대졸/대학원생 포함),경상남도,1세대가족,미혼(사별/이혼 포함),맞벌이 하지 않음,400-500만원 미만,1,0.1865671641791044,0.5527996993611424,0.5910577971646674,0.8041136141038197,0.3843648208469056,0.2804581742450538,0.1317391304347826,건강 추구형 소비자,가격이나 브랜드에 크게 구애받지 않고 건강을 최우선으로 고려하는 프리미엄 소비자 그룹입니다. 건강과 편리성을 모두 만족시키는 제품에 기꺼이 지갑을 엽니다.
22,여자,30대,주부,대학교 졸업(전문대졸/대학원생 포함),인천광역시,1세대가족,기혼,맞벌이 하지 않음,400-500만원 미만,1,0.8029850746268656,0.3799323562570462,0.7085605234460196,0.7649363369245838,0.8986970684039087,0.2960777507809788,0.091304347826087,건강 추구형 소비자,가격이나 브랜드에 크게 구애받지 않고 건강을 최우선으로 고려하는 프리미엄 소비자 그룹입니다. 건강과 편리성을 모두 만족시키는 제품에 기꺼이 지갑을 엽니다.
23,여자,30대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),경기도,1세대가족,기혼,맞벌이 함,700-800만원 미만,1,0.698507462686567,0.3528748590755355,0.6101417666303162,0.681684622918707,0.714983713355049,0.1936827490454703,0.1434782608695652,건강 추구형 소비자,가격이나 브랜드에 크게 구애받지 않고 건강을 최우선으로 고려하는 프리미엄 소비자 그룹입니다. 건강과 편리성을 모두 만족시키는 제품에 기꺼이 지갑을 엽니다.
24,여자,30대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),인천광역시,1세대가족,기혼,맞벌이 함,700-800만원 미만,1,0.2962686567164179,0.391206313416009,0.7227371864776445,0.8628795298726737,0.2205211726384365,0.194376952447067,0.2782608695652174,건강 추구형 소비자,가격이나 브랜드에 크게 구애받지 않고 건강을 최우선으로 고려하는 프리미엄 소비자 그룹입니다. 건강과 편리성을 모두 만족시키는 제품에 기꺼이 지갑을 엽니다.
25,여자,30대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),경기도,1세대가족,기혼,맞벌이 함,600-700만원 미만,1,0.1962686567164178,0.447576099210823,0.7584514721919303,0.9020568070519096,0.4501628664495114,0.3509198195071155,0.5086956521739131,건강 추구형 소비자,가격이나 브랜드에 크게 구애받지 않고 건강을 최우선으로 고려하는 프리미엄 소비자 그룹입니다. 건강과 편리성을 모두 만족시키는 제품에 기꺼이 지갑을 엽니다.
26,여자,30대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),경상북도,1세대가족,기혼,맞벌이 함,700-800만원 미만,3,0.4761194029850745,0.4024802705749717,0.3974918211559433,0.7453476983349656,0.4000000000000001,0.3030197847969456,0.4869565217391305,트렌드 주도형 소비자,"자신의 취향과 경험을 중시하는 소비자 그룹입니다. 단순히 배를 채우는 것 이상의 가치를 추구하며, 새로운 제품을 가장 먼저 경험하고 공유하려는 경향이 강합니다"
27,여자,30대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),강원도,1세대가족,기혼,맞벌이 함,500-600만원 미만,3,0.8238805970149253,0.5753476136790681,0.5040894220283533,0.9216454456415276,0.6120521172638437,0.3956959389101007,0.6782608695652174,트렌드 주도형 소비자,"자신의 취향과 경험을 중시하는 소비자 그룹입니다. 단순히 배를 채우는 것 이상의 가치를 추구하며, 새로운 제품을 가장 먼저 경험하고 공유하려는 경향이 강합니다"
28,여자,30대,판매 종사자,대학교 졸업(전문대졸/대학원생 포함),서울특별시,1세대가족,기혼,맞벌이 함,600-700만원 미만,3,0.7201492537313432,0.503945885005637,0.5065430752453653,0.9216454456415276,0.5791530944625408,0.3922249219021173,0.6621739130434784,트렌드 주도형 소비자,"자신의 취향과 경험을 중시하는 소비자 그룹입니다. 단순히 배를 채우는 것 이상의 가치를 추구하며, 새로운 제품을 가장 먼저 경험하고 공유하려는 경향이 강합니다"
29,여자,30대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),서울특별시,1세대가족,기혼,맞벌이 함,600-700만원 미만,3,0.6074626865671642,0.6253288237504698,0.5542529989094874,0.8824681684622917,0.4517915309446254,0.2985074626865671,0.5478260869565217,트렌드 주도형 소비자,"자신의 취향과 경험을 중시하는 소비자 그룹입니다. 단순히 배를 채우는 것 이상의 가치를 추구하며, 새로운 제품을 가장 먼저 경험하고 공유하려는 경향이 강합니다"
30,여자,30대,주부,대학교 졸업(전문대졸/대학원생 포함),부산광역시,1세대가족,기혼,맞벌이 하지 않음,300-400만원 미만,3,0.7656716417910446,0.644118752348741,0.3197928026172301,0.8432908912830557,0.3439739413680781,0.3627212773342589,0.7230434782608697,트렌드 주도형 소비자,"자신의 취향과 경험을 중시하는 소비자 그룹입니다. 단순히 배를 채우는 것 이상의 가치를 추구하며, 새로운 제품을 가장 먼저 경험하고 공유하려는 경향이 강합니다"
31,여자,30대,사무 종사자,대학원 졸업 이상,부산광역시,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,200-300만원 미만,0,0.4798507462686567,0.5678316422397595,0.3535986913849509,0.8628795298726737,0.3201954397394136,0.3457132939951405,0.3478260869565217,실속형 미식가,편리성을 중시하면서도 새로운 맛과 제품을 시도하는 데 적극적인 소비자 그룹입니다. 가격에 민감하기보다는 효율성과 맛을 동시에 추구합니다.
32,여자,30대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),충청남도,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,300-400만원 미만,0,0.253731343283582,0.7820368282600526,0.3893129770992366,0.9216454456415276,0.2019543973941368,0.226657410621312,0.3969565217391305,실속형 미식가,편리성을 중시하면서도 새로운 맛과 제품을 시도하는 데 적극적인 소비자 그룹입니다. 가격에 민감하기보다는 효율성과 맛을 동시에 추구합니다.
33,여자,30대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),울산광역시,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,200-300만원 미만,0,0.3955223880597013,0.503945885005637,0.23773173391494,0.9412340842311456,0.2247557003257329,0.194376952447067,0.6652173913043478,실속형 미식가,편리성을 중시하면서도 새로운 맛과 제품을 시도하는 데 적극적인 소비자 그룹입니다. 가격에 민감하기보다는 효율성과 맛을 동시에 추구합니다.
34,여자,30대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),대전광역시,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,200-300만원 미만,0,0.4477611940298506,0.5358887636226982,0.2622682660850599,0.7600391772771791,0.4146579804560261,0.2082610204790003,0.2826086956521739,실속형 미식가,편리성을 중시하면서도 새로운 맛과 제품을 시도하는 데 적극적인 소비자 그룹입니다. 가격에 민감하기보다는 효율성과 맛을 동시에 추구합니다.
35,여자,30대,서비스 종사자,대학교 졸업(전문대졸/대학원생 포함),대구광역시,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,200-300만원 미만,0,0.1119402985074626,0.5546786922209695,0.1207742639040349,0.7600391772771791,0.1824104234527687,0.3873654980909405,0.3782608695652174,실속형 미식가,편리성을 중시하면서도 새로운 맛과 제품을 시도하는 데 적극적인 소비자 그룹입니다. 가격에 민감하기보다는 효율성과 맛을 동시에 추구합니다.
36,여자,30대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),전라북도,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,200-300만원 미만,1,0.5343283582089552,0.4438181134911687,0.7181025081788439,0.9216454456415276,0.6338762214983714,0.3203748698368622,0.3434782608695652,건강 추구형 소비자,가격이나 브랜드에 크게 구애받지 않고 건강을 최우선으로 고려하는 프리미엄 소비자 그룹입니다. 건강과 편리성을 모두 만족시키는 제품에 기꺼이 지갑을 엽니다.
37,여자,30대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),전라북도,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,300-400만원 미만,1,0.4499999999999999,0.4926719278466741,0.5321701199563795,0.8237022526934379,0.7491856677524431,0.4311003123915305,0.3913043478260869,건강 추구형 소비자,가격이나 브랜드에 크게 구애받지 않고 건강을 최우선으로 고려하는 프리미엄 소비자 그룹입니다. 건강과 편리성을 모두 만족시키는 제품에 기꺼이 지갑을 엽니다.
38,여자,30대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),인천광역시,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,400-500만원 미만,1,0.2910447761194029,0.3573844419391206,0.7115594329334788,0.7845249755142016,0.1938110749185668,0.2117320374869837,0.2086956521739131,건강 추구형 소비자,가격이나 브랜드에 크게 구애받지 않고 건강을 최우선으로 고려하는 프리미엄 소비자 그룹입니다. 건강과 편리성을 모두 만족시키는 제품에 기꺼이 지갑을 엽니다.
39,여자,30대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),서울특별시,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,300-400만원 미만,3,0.5440298507462686,0.5426531379180759,0.3702290076335878,0.960822722820764,0.4918566775244299,0.4543561263450191,0.6304347826086957,트렌드 주도형 소비자,"자신의 취향과 경험을 중시하는 소비자 그룹입니다. 단순히 배를 채우는 것 이상의 가치를 추구하며, 새로운 제품을 가장 먼저 경험하고 공유하려는 경향이 강합니다"
40,여자,30대,사무 종사자,고졸(대학 재학 포함),인천광역시,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,300-400만원 미만,3,0.6716417910447761,0.6016535137166478,0.5902399127589968,0.8237022526934379,0.5498371335504887,0.2985074626865671,0.5478260869565217,트렌드 주도형 소비자,"자신의 취향과 경험을 중시하는 소비자 그룹입니다. 단순히 배를 채우는 것 이상의 가치를 추구하며, 새로운 제품을 가장 먼저 경험하고 공유하려는 경향이 강합니다"
41,여자,30대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),강원도,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,200-300만원 미만,3,0.5186567164179104,0.5464111236377301,0.4561068702290076,0.9020568070519096,0.5,0.3332176327664006,0.6347826086956523,트렌드 주도형 소비자,"자신의 취향과 경험을 중시하는 소비자 그룹입니다. 단순히 배를 채우는 것 이상의 가치를 추구하며, 새로운 제품을 가장 먼저 경험하고 공유하려는 경향이 강합니다"
42,여자,30대,서비스 종사자,대학교 졸업(전문대졸/대학원생 포함),대전광역시,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,300-400만원 미만,3,0.7425373134328358,0.6054114994363021,0.1663031624863686,0.9020568070519096,0.4130293159609121,0.434571329399514,0.6056521739130435,트렌드 주도형 소비자,"자신의 취향과 경험을 중시하는 소비자 그룹입니다. 단순히 배를 채우는 것 이상의 가치를 추구하며, 새로운 제품을 가장 먼저 경험하고 공유하려는 경향이 강합니다"
43,여자,30대,주부,대학교 졸업(전문대졸/대학원생 포함),전라북도,2세대가족,기혼,맞벌이 하지 않음,400-500만원 미만,0,0.3343283582089551,0.7106350995866215,0.3647764449291166,0.8628795298726737,0.4159609120521172,0.5206525511975008,0.591304347826087,실속형 미식가,편리성을 중시하면서도 새로운 맛과 제품을 시도하는 데 적극적인 소비자 그룹입니다. 가격에 민감하기보다는 효율성과 맛을 동시에 추구합니다.
44,여자,30대,서비스 종사자,대학교 졸업(전문대졸/대학원생 포함),전라북도,2세대가족,기혼,맞벌이 함,400-500만원 미만,0,0.1567164179104477,0.3536264562194663,0.4719193020719738,0.7453476983349656,0.3941368078175896,0.4592155501561957,0.4478260869565217,실속형 미식가,편리성을 중시하면서도 새로운 맛과 제품을 시도하는 데 적극적인 소비자 그룹입니다. 가격에 민감하기보다는 효율성과 맛을 동시에 추구합니다.
45,여자,30대,단순노무 종사자,고졸(대학 재학 포함),충청북도,2세대가족,기혼,맞벌이 함,500-600만원 미만,0,0.3686567164179103,0.6129274708756106,0.3950381679389313,0.8237022526934379,0.1895765472312703,0.3158625477264839,0.6000000000000001,실속형 미식가,편리성을 중시하면서도 새로운 맛과 제품을 시도하는 데 적극적인 소비자 그룹입니다. 가격에 민감하기보다는 효율성과 맛을 동시에 추구합니다.
46,여자,30대,주부,고졸(대학 재학 포함),전라남도,2세대가족,기혼,맞벌이 하지 않음,200-300만원 미만,0,0.5126865671641792,0.3686583990980834,0.2707197382769902,0.8041136141038197,0.2247557003257329,0.8958694897604997,0.8173913043478261,실속형 미식가,편리성을 중시하면서도 새로운 맛과 제품을 시도하는 데 적극적인 소비자 그룹입니다. 가격에 민감하기보다는 효율성과 맛을 동시에 추구합니다.
47,여자,30대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),광주광역시,2세대가족,기혼,맞벌이 함,500-600만원 미만,1,0.2052238805970149,0.3761743705373919,0.7281897491821157,0.8041136141038197,0.5091205211726385,0.1770218674071502,0.1478260869565218,건강 추구형 소비자,가격이나 브랜드에 크게 구애받지 않고 건강을 최우선으로 고려하는 프리미엄 소비자 그룹입니다. 건강과 편리성을 모두 만족시키는 제품에 기꺼이 지갑을 엽니다.
48,여자,30대,판매 종사자,대학교 졸업(전문대졸/대학원생 포함),경기도,2세대가족,기혼,맞벌이 함,500-600만원 미만,1,0.6611940298507462,0.3987222848553175,0.6442202835332607,0.8432908912830557,0.8026058631921823,0.4300590072891357,0.1578260869565217,건강 추구형 소비자,가격이나 브랜드에 크게 구애받지 않고 건강을 최우선으로 고려하는 프리미엄 소비자 그룹입니다. 건강과 편리성을 모두 만족시키는 제품에 기꺼이 지갑을 엽니다.
49,여자,30대,주부,고졸(대학 재학 포함),경기도,2세대가족,기혼,맞벌이 하지 않음,400-500만원 미만,1,0.2223880597014925,0.4269071777527245,0.9124863685932386,0.8775710088148874,0.5589576547231271,0.2221450885109337,0.1782608695652174,건강 추구형 소비자,가격이나 브랜드에 크게 구애받지 않고 건강을 최우선으로 고려하는 프리미엄 소비자 그룹입니다. 건강과 편리성을 모두 만족시키는 제품에 기꺼이 지갑을 엽니다.
50,여자,30대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),대구광역시,2세대가족,기혼,맞벌이 함,500-600만원 미만,1,0.626865671641791,0.3987222848553175,0.4978189749182116,0.8432908912830557,0.613355048859935,0.2457480041652204,0.1608695652173913,건강 추구형 소비자,가격이나 브랜드에 크게 구애받지 않고 건강을 최우선으로 고려하는 프리미엄 소비자 그룹입니다. 건강과 편리성을 모두 만족시키는 제품에 기꺼이 지갑을 엽니다.
51,여자,30대,주부,대학교 졸업(전문대졸/대학원생 포함),경기도,2세대가족,기혼,맞벌이 하지 않음,400-500만원 미만,1,0.3559701492537312,0.4099962420142803,0.6932933478735005,0.8432908912830557,0.7807817589576548,0.3214161749392572,0.091304347826087,건강 추구형 소비자,가격이나 브랜드에 크게 구애받지 않고 건강을 최우선으로 고려하는 프리미엄 소비자 그룹입니다. 건강과 편리성을 모두 만족시키는 제품에 기꺼이 지갑을 엽니다.
52,여자,30대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),인천광역시,2세대가족,기혼,맞벌이 함,600-700만원 미만,1,0.5865671641791044,0.4175122134535888,0.7540894220283535,0.8432908912830557,0.7918566775244301,0.4196459562651856,0.1,건강 추구형 소비자,가격이나 브랜드에 크게 구애받지 않고 건강을 최우선으로 고려하는 프리미엄 소비자 그룹입니다. 건강과 편리성을 모두 만족시키는 제품에 기꺼이 지갑을 엽니다.
53,여자,30대,주부,대학교 졸업(전문대졸/대학원생 포함),부산광역시,2세대가족,기혼,맞벌이 하지 않음,300-400만원 미만,3,0.6417910447761194,0.5941375422773394,0.36886586695747,0.8432908912830557,0.4000000000000001,0.4505380076362374,0.5521739130434783,트렌드 주도형 소비자,"자신의 취향과 경험을 중시하는 소비자 그룹입니다. 단순히 배를 채우는 것 이상의 가치를 추구하며, 새로운 제품을 가장 먼저 경험하고 공유하려는 경향이 강합니다"
54,여자,30대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),경상북도,2세대가족,기혼,맞벌이 함,600-700만원 미만,3,0.6888059701492537,0.5114618564449455,0.3702290076335878,0.7649363369245838,0.5589576547231271,0.2724748351266921,0.2491304347826086,트렌드 주도형 소비자,"자신의 취향과 경험을 중시하는 소비자 그룹입니다. 단순히 배를 채우는 것 이상의 가치를 추구하며, 새로운 제품을 가장 먼저 경험하고 공유하려는 경향이 강합니다"
55,여자,30대,기능원 및 관련 기능 종사자,고졸(대학 재학 포함),강원도,2세대가족,기혼,맞벌이 함,400-500만원 미만,3,0.4813432835820894,0.4750093949642991,0.4424754634678298,0.8432908912830557,0.4954397394136808,0.3922249219021173,0.6869565217391306,트렌드 주도형 소비자,"자신의 취향과 경험을 중시하는 소비자 그룹입니다. 단순히 배를 채우는 것 이상의 가치를 추구하며, 새로운 제품을 가장 먼저 경험하고 공유하려는 경향이 강합니다"
56,여자,30대,주부,대학교 졸업(전문대졸/대학원생 포함),강원도,2세대가족,기혼,맞벌이 하지 않음,400-500만원 미만,3,0.5156716417910446,0.5152198421645998,0.447928026172301,0.9020568070519096,0.5257328990228014,0.3644567858382506,0.6652173913043478,트렌드 주도형 소비자,"자신의 취향과 경험을 중시하는 소비자 그룹입니다. 단순히 배를 채우는 것 이상의 가치를 추구하며, 새로운 제품을 가장 먼저 경험하고 공유하려는 경향이 강합니다"
57,여자,30대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),제주특별자치도,2세대가족,기혼,맞벌이 함,400-500만원 미만,3,0.5462686567164179,0.5077038707252912,0.3811341330425299,0.7257590597453476,0.4387622149837134,0.4009024644220755,0.5173913043478261,트렌드 주도형 소비자,"자신의 취향과 경험을 중시하는 소비자 그룹입니다. 단순히 배를 채우는 것 이상의 가치를 추구하며, 새로운 제품을 가장 먼저 경험하고 공유하려는 경향이 강합니다"
