상품명,3차 카테고리,식품유형,용도,가격,평점,리뷰 수,중량 수치,묶음수량,총중량,10g당 가격,상품ID,상품URL,basename,카테고리,세부형태,주재료/맛,조리유형,섭취용도,포장방식,고객평가,is_mixed_bundle,has_gift,is_valid_for_conjoint
동원참치 고추참치 100g x 10캔,참치/연어통조림,통조림,반찬/주재료,19000,4.9,461,100,10,1000,190,000523767,https://www.dongwonmall.com/product/detail.do?productId=000523767,동원참치 고추참치,참치/통조림,플레이크형,스파이시(고추소스),즉석,반찬,캔,,false,false,true
동원 양반 전복죽 287g x 24개,죽/스프,즉석조리식품,간편식사,48900,4.9,425,287,24,6888,70.99,000002648,https://www.dongwonmall.com/product/detail.do?productId=000002648,동원 양반 전복죽,죽류,레토르트죽,"해물, 전복",전자레인지,식사대용,캔,,false,false,true
동원 자연산골뱅이 230g x 5캔,골뱅이/수산통조림,통조림,안주/반찬,27400,5,419,230,5,1150,238.26,000010247,https://www.dongwonmall.com/product/detail.do?productId=000010247,동원 자연산골뱅이,수산가공/통조림,,"해물, 골뱅이",즉석,식재료,캔,,false,false,true
동원홈푸드 비비드키친 저당 굴소스 310g,기타양념,양념,조미료,5200,5,393,310,1,310,167.74,003698276,https://www.dongwonmall.com/product/detail.do?productId=003698276,동원홈푸드 비비드키친 저당 굴소스,소스/조미료,,굴,,,,,false,false,true
동원 자연산골뱅이 300g x 2캔,골뱅이/수산통조림,통조림,안주/반찬,13400,4.9,353,300,2,600,223.33,001218978,https://www.dongwonmall.com/product/detail.do?productId=001218978,동원 자연산골뱅이,수산가공/통조림,,"해물, 골뱅이",즉석,식재료,캔,,false,false,true
동원 리챔 200g x 12캔,햄/닭가슴살,가공육,반찬/주재료,33900,4.9,335,200,12,2400,141.25,000750976,https://www.dongwonmall.com/product/detail.do?productId=000750976,동원 리챔,햄/통조림,블록형,확인필요,조리 필요,반찬,캔,,false,false,true
동원 양반 밤단팥죽 285g x 24개,죽/스프,즉석조리식품,간편식사,37900,4.9,327,285,24,6840,55.41,000115800,https://www.dongwonmall.com/product/detail.do?productId=000115800,동원 양반 밤단팥죽,죽류,레토르트죽,확인필요,전자레인지,식사대용,파우치,,false,false,true
[4%적립금] 동원 자연산골뱅이 400g x 24개(1박스),골뱅이/수산통조림,통조림,안주/반찬,179000,5,320,400,24,9600,186.46,000526005,https://www.dongwonmall.com/product/detail.do?productId=000526005,동원 자연산골뱅이,수산가공/통조림,,"해물, 골뱅이",즉석,식재료,캔,,false,false,true
동원 리챔 200g,햄/닭가슴살,가공육,반찬/주재료,3000,5,317,200,1,200,150,000002231,https://www.dongwonmall.com/product/detail.do?productId=000002231,동원 리챔,햄/통조림,블록형,확인필요,조리 필요,반찬,캔,,false,false,true
동원참치 살코기 라이트스탠다드 250g x 5캔,참치/연어통조림,통조림,반찬/주재료,18900,4.9,316,250,5,1250,151.2,001479421,https://www.dongwonmall.com/product/detail.do?productId=001479421,동원참치 살코기 라이트스탠다드,참치/통조림,플레이크형,확인필요,즉석,반찬,캔,,false,false,true
동원참치 고추참치 150g x 5캔,참치/연어통조림,통조림,반찬/주재료,13500,5,314,150,5,750,180,000295293,https://www.dongwonmall.com/product/detail.do?productId=000295293,동원참치 고추참치,참치/통조림,플레이크형,스파이시(고추소스),즉석,반찬,캔,,false,false,true
[4%적립금] 동원 자연산골뱅이 300g x 24개(1박스),골뱅이/수산통조림,통조림,안주/반찬,135000,5,302,300,24,7200,187.5,003698223,https://www.dongwonmall.com/product/detail.do?productId=003698223,동원 자연산골뱅이,수산가공/통조림,,"해물, 골뱅이",즉석,식재료,캔,,false,false,true
동원참치 살코기 라이트스탠다드 250g x 15캔,참치/연어통조림,통조림,반찬/주재료,47600,4.9,291,250,15,3750,126.93,003605645,https://www.dongwonmall.com/product/detail.do?productId=003605645,동원참치 살코기 라이트스탠다드,참치/통조림,플레이크형,확인필요,즉석,반찬,캔,,false,false,true
동원참치 살코기 라이트스탠다드 250g,참치/연어통조림,통조림,반찬/주재료,3700,4.9,282,250,1,250,148,000002156,https://www.dongwonmall.com/product/detail.do?productId=000002156,동원참치 살코기 라이트스탠다드,참치/통조림,플레이크형,확인필요,즉석,반찬,캔,,false,false,true
동원참치 고추참치 100g x 20캔,참치/연어통조림,통조림,반찬/주재료,36000,5,271,100,20,2000,180,000049580,https://www.dongwonmall.com/product/detail.do?productId=000049580,동원참치 고추참치,참치/통조림,플레이크형,스파이시(고추소스),즉석,반찬,캔,,false,false,true
동원 자연산꽁치 400g x 3캔,고등어/꽁치통조림,통조림,반찬,13000,4.9,271,400,3,1200,108.33,001479663,https://www.dongwonmall.com/product/detail.do?productId=001479663,동원 자연산꽁치,수산가공/통조림,,"해물, 꽁치",즉석,식재료,캔,,false,false,true
동원참치 매운고추참치 150g x 10캔,참치/연어통조림,통조림,반찬/주재료,27000,4.9,251,150,10,1500,180,000523144,https://www.dongwonmall.com/product/detail.do?productId=000523144,동원참치 매운고추참치,참치/통조림,플레이크형,스파이시(고추소스),즉석,반찬,캔,,false,false,true
동원참치 살코기 라이트스탠다드 150g,참치/연어통조림,통조림,반찬/주재료,2800,5,250,150,1,150,186.67,000002155,https://www.dongwonmall.com/product/detail.do?productId=000002155,동원참치 살코기 라이트스탠다드,참치/통조림,플레이크형,확인필요,즉석,반찬,캔,,false,false,true
